evidence_id,mapping_type,factor_1,factor_2,factor_1_display,factor_2_display,factor_aliases,factor_mapping_status,risk_factor_raw,space,space_categories,space_raw,recommendation,expected_effect,evidence_text,evidence_type_raw,evidence_type_standard,evidence_score,sms,tier,eligible,target_object,source,source_file,source_file_match_status,doi,source_url,search_text,review_status,review_note
E0272,single,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,원문명_유지,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,욕실,욕실,욕실/샤워실/화장실,"변기 옆, 샤워실 출입부 및 샤워 내부에 고정형 안전손잡이(grab bar) 설치하여 전이·균형 유지 지원",전이 수행이 용이해져 자가 보고 수행 및 만족도 향상; 환경 장벽 영향도 감소,"공간: 욕실. 개선전략: 변기 옆, 샤워실 출입부 및 샤워 내부에 고정형 안전손잡이(grab bar) 설치하여 전이·균형 유지 지원. 기대효과: 전이 수행이 용이해져 자가 보고 수행 및 만족도 향상; 환경 장벽 영향도 감소",비무작위 단일군 전향적 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,손잡이(Grab bar),Client-centred home modifications improve daily activity performance of older adults,stark-et-al-2009-client-centred-home-modifications-improve-daily-activity-performance-of-older-adults.pdf,자동매칭_0.87,,,"위험요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 모델요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 별칭=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 공간=욕실 | 개선대상=손잡이(Grab bar) | 개선전략=변기 옆, 샤워실 출입부 및 샤워 내부에 고정형 안전손잡이(grab bar) 설치하여 전이·균형 유지 지원 | 기대효과=전이 수행이 용이해져 자가 보고 수행 및 만족도 향상; 환경 장벽 영향도 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Client-centred home modifications improve daily activity performance of older adults",자동분류완료,
E0273,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,욕실,욕실,욕실,욕조/샤워 사용이 어려운 경우 샤워실 내부에 샤워 의자(샤워 시트/튜브 벤치) 설치하거나 기존 욕조를 워크인(roll-in) 샤워로 구조 변경(욕조-샤워 교체),목욕·샤워 관련 일상 활동 수행 개선 및 만족도 증가; 환경 장벽 영향도 감소,공간: 욕실. 개선전략: 욕조/샤워 사용이 어려운 경우 샤워실 내부에 샤워 의자(샤워 시트/튜브 벤치) 설치하거나 기존 욕조를 워크인(roll-in) 샤워로 구조 변경(욕조-샤워 교체). 기대효과: 목욕·샤워 관련 일상 활동 수행 개선 및 만족도 증가; 환경 장벽 영향도 감소,비무작위 단일군 전향적 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"샤워 의자(욕조 벤치), 욕조/샤워 교체(롤인 샤워)",Client-centred home modifications improve daily activity performance of older adults,stark-et-al-2009-client-centred-home-modifications-improve-daily-activity-performance-of-older-adults.pdf,자동매칭_0.87,,,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=욕실 | 개선대상=샤워 의자(욕조 벤치), 욕조/샤워 교체(롤인 샤워) | 개선전략=욕조/샤워 사용이 어려운 경우 샤워실 내부에 샤워 의자(샤워 시트/튜브 벤치) 설치하거나 기존 욕조를 워크인(roll-in) 샤워로 구조 변경(욕조-샤워 교체) | 기대효과=목욕·샤워 관련 일상 활동 수행 개선 및 만족도 증가; 환경 장벽 영향도 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Client-centred home modifications improve daily activity performance of older adults",자동분류완료,
E0274,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,욕실,욕실,욕실,샤워 시 손으로 조작하기 어렵거나 자세 유지가 힘든 경우 사용 편의성을 위한 핸드헬드(손잡이형) 샤워기 설치,목욕 관련 과제 수행 용이성 향상으로 자가 보고 수행 및 만족도 개선; 환경 장벽 영향도 감소,공간: 욕실. 개선전략: 샤워 시 손으로 조작하기 어렵거나 자세 유지가 힘든 경우 사용 편의성을 위한 핸드헬드(손잡이형) 샤워기 설치. 기대효과: 목욕 관련 과제 수행 용이성 향상으로 자가 보고 수행 및 만족도 개선; 환경 장벽 영향도 감소,비무작위 단일군 전향적 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,핸드헬드 샤워기,Client-centred home modifications improve daily activity performance of older adults,stark-et-al-2009-client-centred-home-modifications-improve-daily-activity-performance-of-older-adults.pdf,자동매칭_0.87,,,위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=욕실 | 개선대상=핸드헬드 샤워기 | 개선전략=샤워 시 손으로 조작하기 어렵거나 자세 유지가 힘든 경우 사용 편의성을 위한 핸드헬드(손잡이형) 샤워기 설치 | 기대효과=목욕 관련 과제 수행 용이성 향상으로 자가 보고 수행 및 만족도 개선; 환경 장벽 영향도 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Client-centred home modifications improve daily activity performance of older adults,자동분류완료,
E0275,single,동작수행 어려움_쉬지않고 10계단 오르기,,동작수행 어려움_쉬지않고 10계단 오르기,,동작수행 어려움_쉬지않고 10계단 오르기,원문명_유지,동작수행 어려움_쉬지않고 10계단 오르기,계단,계단|현관,현관/계단,집 입구 또는 계단 이용이 어려운 경우 출입구에 경사로(램프) 설치 및/또는 계단에 견고한 난간(손잡이) 설치하여 보행·전이 부담 감소,계단·출입 동작에 대한 환경 부담 감소로 일상 수행 개선 및 환경 장벽 영향도 감소,공간: 계단. 개선전략: 집 입구 또는 계단 이용이 어려운 경우 출입구에 경사로(램프) 설치 및/또는 계단에 견고한 난간(손잡이) 설치하여 보행·전이 부담 감소. 기대효과: 계단·출입 동작에 대한 환경 부담 감소로 일상 수행 개선 및 환경 장벽 영향도 감소,비무작위 단일군 전향적 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"램프(경사로), 난간/손잡이",Client-centred home modifications improve daily activity performance of older adults,stark-et-al-2009-client-centred-home-modifications-improve-daily-activity-performance-of-older-adults.pdf,자동매칭_0.87,,,"위험요인=동작수행 어려움_쉬지않고 10계단 오르기 | 모델요인=동작수행 어려움_쉬지않고 10계단 오르기 | 별칭=동작수행 어려움_쉬지않고 10계단 오르기 | 공간=계단|현관 | 개선대상=램프(경사로), 난간/손잡이 | 개선전략=집 입구 또는 계단 이용이 어려운 경우 출입구에 경사로(램프) 설치 및/또는 계단에 견고한 난간(손잡이) 설치하여 보행·전이 부담 감소 | 기대효과=계단·출입 동작에 대한 환경 부담 감소로 일상 수행 개선 및 환경 장벽 영향도 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Client-centred home modifications improve daily activity performance of older adults",자동분류완료,
E0276,single,일상생활의 불편함_시력,,시력,,시력|일상생활의 불편함_시력|시각기능,대표모델명_자동매핑,시력,침실,침실|거실|주거공간 전반,거실·침실·주거공간 전반,"활동 영역 및 이동 통로에 추가 조명 설치(플로어 램프, 데스크 램프 등)으로 작업·이동 시 시인성 향상",시인성 향상에 따른 자가 보고 활동 수행 및 만족도 향상; 환경 장벽 영향도 감소,"공간: 침실. 개선전략: 활동 영역 및 이동 통로에 추가 조명 설치(플로어 램프, 데스크 램프 등)으로 작업·이동 시 시인성 향상. 기대효과: 시인성 향상에 따른 자가 보고 활동 수행 및 만족도 향상; 환경 장벽 영향도 감소",비무작위 단일군 전향적 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"조명(플로어 램프, 데스크 램프)",Client-centred home modifications improve daily activity performance of older adults,stark-et-al-2009-client-centred-home-modifications-improve-daily-activity-performance-of-older-adults.pdf,자동매칭_0.87,,,"위험요인=시력 | 모델요인=일상생활의 불편함_시력 | 별칭=시력|일상생활의 불편함_시력|시각기능 | 공간=침실|거실|주거공간 전반 | 개선대상=조명(플로어 램프, 데스크 램프) | 개선전략=활동 영역 및 이동 통로에 추가 조명 설치(플로어 램프, 데스크 램프 등)으로 작업·이동 시 시인성 향상 | 기대효과=시인성 향상에 따른 자가 보고 활동 수행 및 만족도 향상; 환경 장벽 영향도 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Client-centred home modifications improve daily activity performance of older adults",자동분류완료,
E0277,single,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,원문명_유지,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,주방,주방|거실,주방/수납장/거실,머리 위 수납물 등 손이 닿지 않는 물건을 위해 리처(집게형 도구) 제공 및 사용 또는 수납 위치 재배치·낮은 위치로 재배치,높은 위치 물건 접근성 개선으로 관련 일상과제 수행 향상 및 만족도 증가; 환경 장벽 영향도 감소,공간: 주방. 개선전략: 머리 위 수납물 등 손이 닿지 않는 물건을 위해 리처(집게형 도구) 제공 및 사용 또는 수납 위치 재배치·낮은 위치로 재배치. 기대효과: 높은 위치 물건 접근성 개선으로 관련 일상과제 수행 향상 및 만족도 증가; 환경 장벽 영향도 감소,비무작위 단일군 전향적 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"리처(집게형 보조도구), 수납 위치",Client-centred home modifications improve daily activity performance of older adults,stark-et-al-2009-client-centred-home-modifications-improve-daily-activity-performance-of-older-adults.pdf,자동매칭_0.87,,,"위험요인=동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기 | 모델요인=동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기 | 별칭=동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기 | 공간=주방|거실 | 개선대상=리처(집게형 보조도구), 수납 위치 | 개선전략=머리 위 수납물 등 손이 닿지 않는 물건을 위해 리처(집게형 도구) 제공 및 사용 또는 수납 위치 재배치·낮은 위치로 재배치 | 기대효과=높은 위치 물건 접근성 개선으로 관련 일상과제 수행 향상 및 만족도 증가; 환경 장벽 영향도 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Client-centred home modifications improve daily activity performance of older adults",자동분류완료,
E0278,single,일상생활의 불편함_청력,,청력,,청력|일상생활의 불편함_청력|청각기능,대표모델명_자동매핑,청력,침실,침실|거실|주거공간 전반,거실·침실·주거공간 전반,전화 사용이 어렵거나 응답이 문제인 경우 증폭 기능이 있는 무선(코드리스) 전화기(또는 증폭기) 설치,전화 응답 등 의사소통 관련 활동 수행 개선으로 자가 보고 성과·만족도 향상; 환경 장벽 영향도 감소,공간: 침실. 개선전략: 전화 사용이 어렵거나 응답이 문제인 경우 증폭 기능이 있는 무선(코드리스) 전화기(또는 증폭기) 설치. 기대효과: 전화 응답 등 의사소통 관련 활동 수행 개선으로 자가 보고 성과·만족도 향상; 환경 장벽 영향도 감소,비무작위 단일군 전향적 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,증폭 무선 전화기(Amplified cordless phone),Client-centred home modifications improve daily activity performance of older adults,stark-et-al-2009-client-centred-home-modifications-improve-daily-activity-performance-of-older-adults.pdf,자동매칭_0.87,,,위험요인=청력 | 모델요인=일상생활의 불편함_청력 | 별칭=청력|일상생활의 불편함_청력|청각기능 | 공간=침실|거실|주거공간 전반 | 개선대상=증폭 무선 전화기(Amplified cordless phone) | 개선전략=전화 사용이 어렵거나 응답이 문제인 경우 증폭 기능이 있는 무선(코드리스) 전화기(또는 증폭기) 설치 | 기대효과=전화 응답 등 의사소통 관련 활동 수행 개선으로 자가 보고 성과·만족도 향상; 환경 장벽 영향도 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Client-centred home modifications improve daily activity performance of older adults,자동분류완료,
E0279,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,욕실,욕실|계단|주방|복도,"욕실, 주방, 복도, 계단",미끄러운 바닥과 계단 모서리에 비접착식 논슬립(미끄럼 방지) 접착 테이프 부착,해당 공간의 미끄러짐 관련 환경 위험 점수 감소(총 환경 위험 점수 감소) 및 신체적 삶의 질 향상,공간: 욕실. 개선전략: 미끄러운 바닥과 계단 모서리에 비접착식 논슬립(미끄럼 방지) 접착 테이프 부착. 기대효과: 해당 공간의 미끄러짐 관련 환경 위험 점수 감소(총 환경 위험 점수 감소) 및 신체적 삶의 질 향상,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"바닥, 계단 모서리",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=욕실|계단|주방|복도 | 개선대상=바닥, 계단 모서리 | 개선전략=미끄러운 바닥과 계단 모서리에 비접착식 논슬립(미끄럼 방지) 접착 테이프 부착 | 기대효과=해당 공간의 미끄러짐 관련 환경 위험 점수 감소(총 환경 위험 점수 감소) 및 신체적 삶의 질 향상 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0280,single,일상생활의 불편함_시력,,시력,,시력|일상생활의 불편함_시력|시각기능,대표모델명_자동매핑,시력,욕실,욕실|침실|복도|현관,"복도, 출입구, 욕실, 침실(야간 이동 경로)",복도·출입구·욕실 등 야간 시야가 취약한 구역에 배터리 작동 LED 조명 및 동작감지(모션) 야간등 설치,야간 시인성 향상으로 해당 구역의 환경 위험 점수 감소 및 전반적 삶의 질(신체·정신) 점수 개선,공간: 욕실. 개선전략: 복도·출입구·욕실 등 야간 시야가 취약한 구역에 배터리 작동 LED 조명 및 동작감지(모션) 야간등 설치. 기대효과: 야간 시인성 향상으로 해당 구역의 환경 위험 점수 감소 및 전반적 삶의 질(신체·정신) 점수 개선,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"조명, 야간등",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=시력 | 모델요인=일상생활의 불편함_시력 | 별칭=시력|일상생활의 불편함_시력|시각기능 | 공간=욕실|침실|복도|현관 | 개선대상=조명, 야간등 | 개선전략=복도·출입구·욕실 등 야간 시야가 취약한 구역에 배터리 작동 LED 조명 및 동작감지(모션) 야간등 설치 | 기대효과=야간 시인성 향상으로 해당 구역의 환경 위험 점수 감소 및 전반적 삶의 질(신체·정신) 점수 개선 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0281,single,IADL,,IADL,,IADL|도구적 일상생활수행능력,대표모델명_자동매핑,IADL,주방,주방,주방,자주 사용하는 조리도구·식기류를 허리 높이 또는 낮은 선반에 재배치하여 고위치 접근(뻗음)과 굽힘·들기 동작을 줄임,주방 내 접근성 향상으로 일상적 가사활동(IADL) 수행 부담 감소 및 환경 위험 점수 감소,공간: 주방. 개선전략: 자주 사용하는 조리도구·식기류를 허리 높이 또는 낮은 선반에 재배치하여 고위치 접근(뻗음)과 굽힘·들기 동작을 줄임. 기대효과: 주방 내 접근성 향상으로 일상적 가사활동(IADL) 수행 부담 감소 및 환경 위험 점수 감소,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"수납장, 선반",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=IADL | 모델요인=IADL | 별칭=IADL|도구적 일상생활수행능력 | 공간=주방 | 개선대상=수납장, 선반 | 개선전략=자주 사용하는 조리도구·식기류를 허리 높이 또는 낮은 선반에 재배치하여 고위치 접근(뻗음)과 굽힘·들기 동작을 줄임 | 기대효과=주방 내 접근성 향상으로 일상적 가사활동(IADL) 수행 부담 감소 및 환경 위험 점수 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0282,single,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,원문명_유지,동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기,주방,주방,"주방, 수납공간",빈번 사용 물품을 높은 선반에서 눈·허리 높이의 접근 가능한 선반으로 이동시켜 높은 곳으로 손을 뻗는 동작 최소화,높은 위치 접근 동작의 필요성 감소로 관련 동작 수행 부담 및 환경 위험 점수 감소,공간: 주방. 개선전략: 빈번 사용 물품을 높은 선반에서 눈·허리 높이의 접근 가능한 선반으로 이동시켜 높은 곳으로 손을 뻗는 동작 최소화. 기대효과: 높은 위치 접근 동작의 필요성 감소로 관련 동작 수행 부담 및 환경 위험 점수 감소,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"선반, 수납장",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기 | 모델요인=동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기 | 별칭=동작수행 어려움_머리보다 높은 곳에 있는 것 손 뻗쳐 닿기 | 공간=주방 | 개선대상=선반, 수납장 | 개선전략=빈번 사용 물품을 높은 선반에서 눈·허리 높이의 접근 가능한 선반으로 이동시켜 높은 곳으로 손을 뻗는 동작 최소화 | 기대효과=높은 위치 접근 동작의 필요성 감소로 관련 동작 수행 부담 및 환경 위험 점수 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0283,single,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,원문명_유지,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,욕실,욕실,"욕실, 화장실",욕실에 비영구(스티커형) 손잡이 설치 및 변기·욕조 주변에 미끄럼 방지 매트 배치(영구 구조물 없이 적용 가능한 제품 사용),욕실 내 이동·전이 시 안전성 향상으로 욕실 관련 환경 위험 점수 감소 및 신체적 삶의 질 개선,공간: 욕실. 개선전략: 욕실에 비영구(스티커형) 손잡이 설치 및 변기·욕조 주변에 미끄럼 방지 매트 배치(영구 구조물 없이 적용 가능한 제품 사용). 기대효과: 욕실 내 이동·전이 시 안전성 향상으로 욕실 관련 환경 위험 점수 감소 및 신체적 삶의 질 개선,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"손잡이, 미끄럼 방지 매트, 변기 주변",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 모델요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 별칭=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 공간=욕실 | 개선대상=손잡이, 미끄럼 방지 매트, 변기 주변 | 개선전략=욕실에 비영구(스티커형) 손잡이 설치 및 변기·욕조 주변에 미끄럼 방지 매트 배치(영구 구조물 없이 적용 가능한 제품 사용) | 기대효과=욕실 내 이동·전이 시 안전성 향상으로 욕실 관련 환경 위험 점수 감소 및 신체적 삶의 질 개선 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0284,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,침실,침실|거실|복도,"거실, 복도, 침실","통행을 방해하는 가구(커피테이블, 협탁 등)를 재배치하여 동선 확보하고 불안정한 가구는 브라켓·접착 앵커로 고정",보행 동선 개선과 가구 전도·걸림 위험 감소로 해당 공간의 환경 위험 점수 감소 및 신체적 삶의 질 향상,"공간: 침실. 개선전략: 통행을 방해하는 가구(커피테이블, 협탁 등)를 재배치하여 동선 확보하고 불안정한 가구는 브라켓·접착 앵커로 고정. 기대효과: 보행 동선 개선과 가구 전도·걸림 위험 감소로 해당 공간의 환경 위험 점수 감소 및 신체적 삶의 질 향상",비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"가구(테이블, 의자 등)",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=침실|거실|복도 | 개선대상=가구(테이블, 의자 등) | 개선전략=통행을 방해하는 가구(커피테이블, 협탁 등)를 재배치하여 동선 확보하고 불안정한 가구는 브라켓·접착 앵커로 고정 | 기대효과=보행 동선 개선과 가구 전도·걸림 위험 감소로 해당 공간의 환경 위험 점수 감소 및 신체적 삶의 질 향상 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0285,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,침실,침실|거실|복도,"거실, 복도, 침실",느슨하거나 주름진 러그·카펫을 고정하거나 제거하여 걸려 넘어질 위험을 줄임,러그·카펫 관련 걸림 위험 완화로 해당 영역 환경 위험 점수 감소 및 신체적 삶의 질 개선,공간: 침실. 개선전략: 느슨하거나 주름진 러그·카펫을 고정하거나 제거하여 걸려 넘어질 위험을 줄임. 기대효과: 러그·카펫 관련 걸림 위험 완화로 해당 영역 환경 위험 점수 감소 및 신체적 삶의 질 개선,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"카펫, 러그",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=침실|거실|복도 | 개선대상=카펫, 러그 | 개선전략=느슨하거나 주름진 러그·카펫을 고정하거나 제거하여 걸려 넘어질 위험을 줄임 | 기대효과=러그·카펫 관련 걸림 위험 완화로 해당 영역 환경 위험 점수 감소 및 신체적 삶의 질 개선 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0286,single,IADL,,IADL,,IADL|도구적 일상생활수행능력,대표모델명_자동매핑,IADL,복도,복도|주거공간 전반,주거공간 전반(복도·주 통로),복도 및 주요 통로에서 애완동물 관련 장애물(장난감·먹이 그릇 등)을 정리하여 보행 경로 확보 및 동선 정리,주거 내 이동성 개선으로 일상적 활동 수행 용이성 증가 및 환경 위험 점수 감소,공간: 복도. 개선전략: 복도 및 주요 통로에서 애완동물 관련 장애물(장난감·먹이 그릇 등)을 정리하여 보행 경로 확보 및 동선 정리. 기대효과: 주거 내 이동성 개선으로 일상적 활동 수행 용이성 증가 및 환경 위험 점수 감소,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,"동선, 바닥",The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study,The effect of home modification on quality of life and environmental risk in older adults  a single-group intervention study.pdf,자동매칭_1.00,10.1080/17483107.2025.2610356,https://doi.org/10.1080/17483107.2025.2610356,"위험요인=IADL | 모델요인=IADL | 별칭=IADL|도구적 일상생활수행능력 | 공간=복도|주거공간 전반 | 개선대상=동선, 바닥 | 개선전략=복도 및 주요 통로에서 애완동물 관련 장애물(장난감·먹이 그릇 등)을 정리하여 보행 경로 확보 및 동선 정리 | 기대효과=주거 내 이동성 개선으로 일상적 활동 수행 용이성 증가 및 환경 위험 점수 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=The effect of home modification on quality of life and environmental risk in older adults: a single-group intervention study",자동분류완료,
E0287,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,욕실,욕실,욕실,변기 옆 및 욕실 벽면에 견고한 그랩바(안전손잡이)를 설치하여 화장실 앉기·일어서기 및 목욕 중 지지 제공,"체계적 문헌고찰에서 그랩바(secure rails)가 포함된 개입이 낙상자 수 감소와 연관되었으며, 한 연구에서는 욕실 내 낙상 감소가 보고됨","공간: 욕실. 개선전략: 변기 옆 및 욕실 벽면에 견고한 그랩바(안전손잡이)를 설치하여 화장실 앉기·일어서기 및 목욕 중 지지 제공. 기대효과: 체계적 문헌고찰에서 그랩바(secure rails)가 포함된 개입이 낙상자 수 감소와 연관되었으며, 한 연구에서는 욕실 내 낙상 감소가 보고됨",체계적 문헌고찰,체계적 문헌고찰/메타분석,3,1.000,Tier 1,TRUE,"그랩바, 손잡이",The influence of home modifications on falls in community-dwelling older adults: A systematic review,The influence of home modifications on falls in community-dwelling older adults  A systematic review.pdf,자동매칭_1.00,10.1080/10400435.2025.2596022,https://doi.org/10.1080/10400435.2025.2596022,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=욕실 | 개선대상=그랩바, 손잡이 | 개선전략=변기 옆 및 욕실 벽면에 견고한 그랩바(안전손잡이)를 설치하여 화장실 앉기·일어서기 및 목욕 중 지지 제공 | 기대효과=체계적 문헌고찰에서 그랩바(secure rails)가 포함된 개입이 낙상자 수 감소와 연관되었으며, 한 연구에서는 욕실 내 낙상 감소가 보고됨 | 근거유형=체계적 문헌고찰/메타분석 | 출처=The influence of home modifications on falls in community-dwelling older adults: A systematic review",자동분류완료,
